inec_provincia_id,provincia,poblacion,total,nuevas,lat,lng,semana
15,Napo,133705,1953,65,-0.9890000000000000,-77.81590000000000,4
22,Orellana,161338,2198,32,-0.4666670000000000,-76.96666700000000,4
16,Pastaza,114202,2520,20,-1.066667000000000,-78.00111099999999,4
17,Pichincha,3228233,87656,3327,-0.2186110000000000,-78.50972200000000,4
24,Santa Elena,401178,3045,66,-2.226700000000000,-80.85830000000000,4
23,Sto. Domingo Tsáchilas,511151,6783,174,-0.2541670000000000,-79.17194400000000,4
21,Sucumbíos,230503,3241,58,0.08472200000000002,-76.88277800000000,4
18,Tungurahua,590600,9094,319,-1.241667000000000,-78.61972200000000,4
19,Zamora Chinchipe,120416,1794,37,-4.120000000000000,-78.80000000000000,4
01,Azuay,881394,16335,337,-2.897414000000000,-79.00448100000000,5
02,Bolívar,209933,3184,139,-1.605556000000000,-79.00305600000000,5
04,Carchi,186869,5252,178,0.8121800000000000,-77.71633000000000,5
03,Cañar,281396,3631,129,-2.733333000000000,-78.83333300000000,5
06,Chimborazo,524004,4438,145,-1.674347000000000,-78.64829400000001,5
05,Cotopaxi,488716,7428,266,-0.9333330000000000,-78.61666700000001,5
07,El Oro,715751,10979,482,-3.266667000000000,-79.96666700000000,5
08,Esmeraldas,591083,5579,126,1.050000000000000,-79.20000000000000,5
20,Galápagos,33042,1270,23,-0.7999999999999999,-89.40000000000001,5
09,Guayas,4387434,32630,790,-2.183333000000000,-79.88333299999999,5
10,Imbabura,476257,7898,375,0.3626780000000000,-78.13066700000000,5
11,Loja,521154,9287,223,-3.983333000000000,-79.20000000000000,5
12,Los Ríos,921763,6319,262,-1.800000000000000,-79.53333300000000,5
13,Manabí,1562079,18075,484,-1.056181000000000,-80.45521700000000,5
14,Morona Santiago,196535,4235,37,-2.300000000000000,-78.11666700000001,5
15,Napo,133705,1975,22,-0.9890000000000000,-77.81590000000000,5
22,Orellana,161338,2220,22,-0.4666670000000000,-76.96666700000000,5
16,Pastaza,114202,2540,20,-1.066667000000000,-78.00111099999999,5
17,Pichincha,3228233,90325,2669,-0.2186110000000000,-78.50972200000000,5
24,Santa Elena,401178,3080,35,-2.226700000000000,-80.85830000000000,5
23,Sto. Domingo Tsáchilas,511151,7036,253,-0.2541670000000000,-79.17194400000000,5
21,Sucumbíos,230503,3278,37,0.08472200000000002,-76.88277800000000,5
18,Tungurahua,590600,9470,376,-1.241667000000000,-78.61972200000000,5
19,Zamora Chinchipe,120416,1818,24,-4.120000000000000,-78.80000000000000,5
01,Azuay,881394,16721,386,-2.897414000000000,-79.00448100000000,6
02,Bolívar,209933,3349,165,-1.605556000000000,-79.00305600000000,6
04,Carchi,186869,5397,145,0.8121800000000000,-77.71633000000000,6
03,Cañar,281396,3747,116,-2.733333000000000,-78.83333300000000,6
06,Chimborazo,524004,4589,151,-1.674347000000000,-78.64829400000001,6
05,Cotopaxi,488716,7645,217,-0.9333330000000000,-78.61666700000001,6
07,El Oro,715751,11600,621,-3.266667000000000,-79.96666700000000,6
08,Esmeraldas,591083,5734,155,1.050000000000000,-79.20000000000000,6
20,Galápagos,33042,1284,14,-0.7999999999999999,-89.40000000000001,6
09,Guayas,4387434,33760,1130,-2.183333000000000,-79.88333299999999,6
10,Imbabura,476257,8168,270,0.3626780000000000,-78.13066700000000,6
11,Loja,521154,9613,326,-3.983333000000000,-79.20000000000000,6
12,Los Ríos,921763,6655,336,-1.800000000000000,-79.53333300000000,6
13,Manabí,1562079,18897,822,-1.056181000000000,-80.45521700000000,6
14,Morona Santiago,196535,4303,68,-2.300000000000000,-78.11666700000001,6
15,Napo,133705,2061,86,-0.9890000000000000,-77.81590000000000,6
22,Orellana,161338,2283,63,-0.4666670000000000,-76.96666700000000,6
16,Pastaza,114202,2566,26,-1.066667000000000,-78.00111099999999,6
17,Pichincha,3228233,93651,3326,-0.2186110000000000,-78.50972200000000,6
24,Santa Elena,401178,3139,59,-2.226700000000000,-80.85830000000000,6
23,Sto. Domingo Tsáchilas,511151,7162,126,-0.2541670000000000,-79.17194400000000,6
21,Sucumbíos,230503,3312,34,0.08472200000000002,-76.88277800000000,6
18,Tungurahua,590600,9737,267,-1.241667000000000,-78.61972200000000,6
19,Zamora Chinchipe,120416,1850,32,-4.120000000000000,-78.80000000000000,6
01,Azuay,881394,17065,344,-2.897414000000000,-79.00448100000000,7
02,Bolívar,209933,3526,177,-1.605556000000000,-79.00305600000000,7
04,Carchi,186869,5476,79,0.8121800000000000,-77.71633000000000,7
03,Cañar,281396,3819,72,-2.733333000000000,-78.83333300000000,7
06,Chimborazo,524004,4734,145,-1.674347000000000,-78.64829400000001,7
05,Cotopaxi,488716,7782,137,-0.9333330000000000,-78.61666700000001,7
07,El Oro,715751,12068,468,-3.266667000000000,-79.96666700000000,7
08,Esmeraldas,591083,5870,136,1.050000000000000,-79.20000000000000,7
20,Galápagos,33042,1290,6,-0.7999999999999999,-89.40000000000001,7
09,Guayas,4387434,34793,1033,-2.183333000000000,-79.88333299999999,7
10,Imbabura,476257,8297,129,0.3626780000000000,-78.13066700000000,7
11,Loja,521154,9979,366,-3.983333000000000,-79.20000000000000,7
12,Los Ríos,921763,7051,396,-1.800000000000000,-79.53333300000000,7
13,Manabí,1562079,19423,526,-1.056181000000000,-80.45521700000000,7
14,Morona Santiago,196535,4332,29,-2.300000000000000,-78.11666700000001,7
15,Napo,133705,2112,51,-0.9890000000000000,-77.81590000000000,7
22,Orellana,161338,2298,15,-0.4666670000000000,-76.96666700000000,7
16,Pastaza,114202,2575,9,-1.066667000000000,-78.00111099999999,7
17,Pichincha,3228233,96502,2851,-0.2186110000000000,-78.50972200000000,7
24,Santa Elena,401178,3259,120,-2.226700000000000,-80.85830000000000,7
23,Sto. Domingo Tsáchilas,511151,7347,185,-0.2541670000000000,-79.17194400000000,7
21,Sucumbíos,230503,3343,31,0.08472200000000002,-76.88277800000000,7
18,Tungurahua,590600,9855,118,-1.241667000000000,-78.61972200000000,7
19,Zamora Chinchipe,120416,1877,27,-4.120000000000000,-78.80000000000000,7
01,Azuay,881394,17367,302,-2.897414000000000,-79.00448100000000,8
02,Bolívar,209933,3841,315,-1.605556000000000,-79.00305600000000,8
04,Carchi,186869,5714,238,0.8121800000000000,-77.71633000000000,8
03,Cañar,281396,3911,92,-2.733333000000000,-78.83333300000000,8
06,Chimborazo,524004,4997,263,-1.674347000000000,-78.64829400000001,8
05,Cotopaxi,488716,8127,345,-0.9333330000000000,-78.61666700000001,8
07,El Oro,715751,12625,557,-3.266667000000000,-79.96666700000000,8
08,Esmeraldas,591083,6077,207,1.050000000000000,-79.20000000000000,8
20,Galápagos,33042,1309,19,-0.7999999999999999,-89.40000000000001,8
09,Guayas,4387434,36351,1558,-2.183333000000000,-79.88333299999999,8
10,Imbabura,476257,8618,321,0.3626780000000000,-78.13066700000000,8
11,Loja,521154,10345,366,-3.983333000000000,-79.20000000000000,8
12,Los Ríos,921763,7577,526,-1.800000000000000,-79.53333300000000,8
13,Manabí,1562079,20529,1106,-1.056181000000000,-80.45521700000000,8
14,Morona Santiago,196535,4384,52,-2.300000000000000,-78.11666700000001,8
15,Napo,133705,2186,74,-0.9890000000000000,-77.81590000000000,8
22,Orellana,161338,2323,25,-0.4666670000000000,-76.96666700000000,8
16,Pastaza,114202,2635,60,-1.066667000000000,-78.00111099999999,8
17,Pichincha,3228233,100480,3978,-0.2186110000000000,-78.50972200000000,8
24,Santa Elena,401178,3365,106,-2.226700000000000,-80.85830000000000,8
23,Sto. Domingo Tsáchilas,511151,7818,471,-0.2541670000000000,-79.17194400000000,8
21,Sucumbíos,230503,3427,84,0.08472200000000002,-76.88277800000000,8
18,Tungurahua,590600,10216,361,-1.241667000000000,-78.61972200000000,8
19,Zamora Chinchipe,120416,1933,56,-4.120000000000000,-78.80000000000000,8
01,Azuay,881394,17786,419,-2.897414000000000,-79.00448100000000,9
02,Bolívar,209933,4103,262,-1.605556000000000,-79.00305600000000,9
04,Carchi,186869,5837,123,0.8121800000000000,-77.71633000000000,9
03,Cañar,281396,4035,124,-2.733333000000000,-78.83333300000000,9
06,Chimborazo,524004,5216,219,-1.674347000000000,-78.64829400000001,9
05,Cotopaxi,488716,8332,205,-0.9333330000000000,-78.61666700000001,9
07,El Oro,715751,13301,676,-3.266667000000000,-79.96666700000000,9
08,Esmeraldas,591083,6240,163,1.050000000000000,-79.20000000000000,9
20,Galápagos,33042,1317,8,-0.7999999999999999,-89.40000000000001,9
09,Guayas,4387434,37457,1106,-2.183333000000000,-79.88333299999999,9
10,Imbabura,476257,8863,245,0.3626780000000000,-78.13066700000000,9
11,Loja,521154,10676,331,-3.983333000000000,-79.20000000000000,9
12,Los Ríos,921763,8016,439,-1.800000000000000,-79.53333300000000,9
13,Manabí,1562079,21795,1266,-1.056181000000000,-80.45521700000000,9
14,Morona Santiago,196535,4447,63,-2.300000000000000,-78.11666700000001,9
15,Napo,133705,2245,59,-0.9890000000000000,-77.81590000000000,9
22,Orellana,161338,2348,25,-0.4666670000000000,-76.96666700000000,9
16,Pastaza,114202,2663,28,-1.066667000000000,-78.00111099999999,9
17,Pichincha,3228233,102322,1842,-0.2186110000000000,-78.50972200000000,9
24,Santa Elena,401178,3444,79,-2.226700000000000,-80.85830000000000,9
23,Sto. Domingo Tsáchilas,511151,8197,379,-0.2541670000000000,-79.17194400000000,9
21,Sucumbíos,230503,3506,79,0.08472200000000002,-76.88277800000000,9
18,Tungurahua,590600,10387,171,-1.241667000000000,-78.61972200000000,9
19,Zamora Chinchipe,120416,1970,37,-4.120000000000000,-78.80000000000000,9
01,Azuay,881394,18122,336,-2.897414000000000,-79.00448100000000,10
02,Bolívar,209933,4313,210,-1.605556000000000,-79.00305600000000,10
04,Carchi,186869,5909,72,0.8121800000000000,-77.71633000000000,10
03,Cañar,281396,4160,125,-2.733333000000000,-78.83333300000000,10
06,Chimborazo,524004,5442,226,-1.674347000000000,-78.64829400000001,10
05,Cotopaxi,488716,8485,153,-0.9333330000000000,-78.61666700000001,10
07,El Oro,715751,13825,524,-3.266667000000000,-79.96666700000000,10
08,Esmeraldas,591083,6481,241,1.050000000000000,-79.20000000000000,10
20,Galápagos,33042,1322,5,-0.7999999999999999,-89.40000000000001,10
09,Guayas,4387434,38570,1113,-2.183333000000000,-79.88333299999999,10
10,Imbabura,476257,9093,230,0.3626780000000000,-78.13066700000000,10
11,Loja,521154,11058,382,-3.983333000000000,-79.20000000000000,10
12,Los Ríos,921763,8334,318,-1.800000000000000,-79.53333300000000,10
13,Manabí,1562079,22794,999,-1.056181000000000,-80.45521700000000,10
14,Morona Santiago,196535,4509,62,-2.300000000000000,-78.11666700000001,10
15,Napo,133705,2277,32,-0.9890000000000000,-77.81590000000000,10
22,Orellana,161338,2374,26,-0.4666670000000000,-76.96666700000000,10
16,Pastaza,114202,2690,27,-1.066667000000000,-78.00111099999999,10
17,Pichincha,3228233,104374,2052,-0.2186110000000000,-78.50972200000000,10
24,Santa Elena,401178,3467,23,-2.226700000000000,-80.85830000000000,10
23,Sto. Domingo Tsáchilas,511151,8489,292,-0.2541670000000000,-79.17194400000000,10
21,Sucumbíos,230503,3580,74,0.08472200000000002,-76.88277800000000,10
18,Tungurahua,590600,10537,150,-1.241667000000000,-78.61972200000000,10
19,Zamora Chinchipe,120416,2016,46,-4.120000000000000,-78.80000000000000,10
01,Azuay,881394,18403,281,-2.897414000000000,-79.00448100000000,11
02,Bolívar,209933,4598,285,-1.605556000000000,-79.00305600000000,11
04,Carchi,186869,5981,72,0.8121800000000000,-77.71633000000000,11
03,Cañar,281396,4294,134,-2.733333000000000,-78.83333300000000,11
06,Chimborazo,524004,5636,194,-1.674347000000000,-78.64829400000001,11
05,Cotopaxi,488716,8651,166,-0.9333330000000000,-78.61666700000001,11
07,El Oro,715751,14298,473,-3.266667000000000,-79.96666700000000,11
08,Esmeraldas,591083,6674,193,1.050000000000000,-79.20000000000000,11
20,Galápagos,33042,1330,8,-0.7999999999999999,-89.40000000000001,11
09,Guayas,4387434,40699,2129,-2.183333000000000,-79.88333299999999,11
10,Imbabura,476257,9239,146,0.3626780000000000,-78.13066700000000,11
11,Loja,521154,11578,520,-3.983333000000000,-79.20000000000000,11
12,Los Ríos,921763,8839,505,-1.800000000000000,-79.53333300000000,11
13,Manabí,1562079,23832,1038,-1.056181000000000,-80.45521700000000,11
14,Morona Santiago,196535,4568,59,-2.300000000000000,-78.11666700000001,11
15,Napo,133705,2301,24,-0.9890000000000000,-77.81590000000000,11
22,Orellana,161338,2437,63,-0.4666670000000000,-76.96666700000000,11
16,Pastaza,114202,2720,30,-1.066667000000000,-78.00111099999999,11
17,Pichincha,3228233,107658,3284,-0.2186110000000000,-78.50972200000000,11
24,Santa Elena,401178,3607,140,-2.226700000000000,-80.85830000000000,11
23,Sto. Domingo Tsáchilas,511151,8770,281,-0.2541670000000000,-79.17194400000000,11
21,Sucumbíos,230503,3719,139,0.08472200000000002,-76.88277800000000,11
18,Tungurahua,590600,10672,135,-1.241667000000000,-78.61972200000000,11
19,Zamora Chinchipe,120416,2094,78,-4.120000000000000,-78.80000000000000,11
01,Azuay,881394,18737,334,-2.897414000000000,-79.00448100000000,12
02,Bolívar,209933,4872,274,-1.605556000000000,-79.00305600000000,12
04,Carchi,186869,6059,78,0.8121800000000000,-77.71633000000000,12
03,Cañar,281396,4404,110,-2.733333000000000,-78.83333300000000,12
06,Chimborazo,524004,5810,174,-1.674347000000000,-78.64829400000001,12
05,Cotopaxi,488716,8866,215,-0.9333330000000000,-78.61666700000001,12
07,El Oro,715751,14855,557,-3.266667000000000,-79.96666700000000,12
08,Esmeraldas,591083,6844,170,1.050000000000000,-79.20000000000000,12
20,Galápagos,33042,1341,11,-0.7999999999999999,-89.40000000000001,12
09,Guayas,4387434,42050,1351,-2.183333000000000,-79.88333299999999,12
10,Imbabura,476257,9504,265,0.3626780000000000,-78.13066700000000,12
11,Loja,521154,12172,594,-3.983333000000000,-79.20000000000000,12
12,Los Ríos,921763,9214,375,-1.800000000000000,-79.53333300000000,12
13,Manabí,1562079,24750,918,-1.056181000000000,-80.45521700000000,12
14,Morona Santiago,196535,4621,53,-2.300000000000000,-78.11666700000001,12
15,Napo,133705,2420,119,-0.9890000000000000,-77.81590000000000,12
22,Orellana,161338,2490,53,-0.4666670000000000,-76.96666700000000,12
16,Pastaza,114202,2734,14,-1.066667000000000,-78.00111099999999,12
17,Pichincha,3228233,112958,5300,-0.2186110000000000,-78.50972200000000,12
24,Santa Elena,401178,3675,68,-2.226700000000000,-80.85830000000000,12
23,Sto. Domingo Tsáchilas,511151,9083,313,-0.2541670000000000,-79.17194400000000,12
21,Sucumbíos,230503,3888,169,0.08472200000000002,-76.88277800000000,12
18,Tungurahua,590600,10947,275,-1.241667000000000,-78.61972200000000,12
19,Zamora Chinchipe,120416,2188,94,-4.120000000000000,-78.80000000000000,12
01,Azuay,881394,19122,385,-2.897414000000000,-79.00448100000000,13
02,Bolívar,209933,5258,386,-1.605556000000000,-79.00305600000000,13
04,Carchi,186869,6197,138,0.8121800000000000,-77.71633000000000,13
03,Cañar,281396,4560,156,-2.733333000000000,-78.83333300000000,13
06,Chimborazo,524004,6068,258,-1.674347000000000,-78.64829400000001,13
05,Cotopaxi,488716,9161,295,-0.9333330000000000,-78.61666700000001,13
07,El Oro,715751,15591,736,-3.266667000000000,-79.96666700000000,13
08,Esmeraldas,591083,7112,268,1.050000000000000,-79.20000000000000,13
20,Galápagos,33042,1353,12,-0.7999999999999999,-89.40000000000001,13
09,Guayas,4387434,43707,1657,-2.183333000000000,-79.88333299999999,13
10,Imbabura,476257,9800,296,0.3626780000000000,-78.13066700000000,13
11,Loja,521154,12933,761,-3.983333000000000,-79.20000000000000,13
12,Los Ríos,921763,9590,376,-1.800000000000000,-79.53333300000000,13
13,Manabí,1562079,25549,799,-1.056181000000000,-80.45521700000000,13
14,Morona Santiago,196535,4745,124,-2.300000000000000,-78.11666700000001,13
15,Napo,133705,2491,71,-0.9890000000000000,-77.81590000000000,13
22,Orellana,161338,2544,54,-0.4666670000000000,-76.96666700000000,13
16,Pastaza,114202,2751,17,-1.066667000000000,-78.00111099999999,13
17,Pichincha,3228233,116519,3561,-0.2186110000000000,-78.50972200000000,13
24,Santa Elena,401178,3710,35,-2.226700000000000,-80.85830000000000,13
23,Sto. Domingo Tsáchilas,511151,9386,303,-0.2541670000000000,-79.17194400000000,13
21,Sucumbíos,230503,4063,175,0.08472200000000002,-76.88277800000000,13
18,Tungurahua,590600,11177,230,-1.241667000000000,-78.61972200000000,13
19,Zamora Chinchipe,120416,2294,106,-4.120000000000000,-78.80000000000000,13
01,Azuay,881394,19599,477,-2.897414000000000,-79.00448100000000,14
02,Bolívar,209933,5444,186,-1.605556000000000,-79.00305600000000,14
04,Carchi,186869,6330,133,0.8121800000000000,-77.71633000000000,14
03,Cañar,281396,4717,157,-2.733333000000000,-78.83333300000000,14
06,Chimborazo,524004,6277,209,-1.674347000000000,-78.64829400000001,14
05,Cotopaxi,488716,9384,223,-0.9333330000000000,-78.61666700000001,14
07,El Oro,715751,16342,751,-3.266667000000000,-79.96666700000000,14
08,Esmeraldas,591083,7310,198,1.050000000000000,-79.20000000000000,14
20,Galápagos,33042,1362,9,-0.7999999999999999,-89.40000000000001,14
09,Guayas,4387434,45369,1662,-2.183333000000000,-79.88333299999999,14
10,Imbabura,476257,10119,319,0.3626780000000000,-78.13066700000000,14
11,Loja,521154,13509,576,-3.983333000000000,-79.20000000000000,14
12,Los Ríos,921763,9974,384,-1.800000000000000,-79.53333300000000,14
13,Manabí,1562079,26522,973,-1.056181000000000,-80.45521700000000,14
14,Morona Santiago,196535,4865,120,-2.300000000000000,-78.11666700000001,14
15,Napo,133705,2542,51,-0.9890000000000000,-77.81590000000000,14
22,Orellana,161338,2602,58,-0.4666670000000000,-76.96666700000000,14
16,Pastaza,114202,2777,26,-1.066667000000000,-78.00111099999999,14
17,Pichincha,3228233,120325,3806,-0.2186110000000000,-78.50972200000000,14
24,Santa Elena,401178,3793,83,-2.226700000000000,-80.85830000000000,14
23,Sto. Domingo Tsáchilas,511151,9629,243,-0.2541670000000000,-79.17194400000000,14
21,Sucumbíos,230503,4221,158,0.08472200000000002,-76.88277800000000,14
18,Tungurahua,590600,11382,205,-1.241667000000000,-78.61972200000000,14
19,Zamora Chinchipe,120416,2423,129,-4.120000000000000,-78.80000000000000,14
01,Azuay,881394,20141,542,-2.897414000000000,-79.00448100000000,15
02,Bolívar,209933,5643,199,-1.605556000000000,-79.00305600000000,15
04,Carchi,186869,6505,175,0.8121800000000000,-77.71633000000000,15
03,Cañar,281396,4873,156,-2.733333000000000,-78.83333300000000,15
06,Chimborazo,524004,6506,229,-1.674347000000000,-78.64829400000001,15
05,Cotopaxi,488716,9701,317,-0.9333330000000000,-78.61666700000001,15
07,El Oro,715751,17037,695,-3.266667000000000,-79.96666700000000,15
08,Esmeraldas,591083,7472,162,1.050000000000000,-79.20000000000000,15
20,Galápagos,33042,1375,13,-0.7999999999999999,-89.40000000000001,15
09,Guayas,4387434,47250,1881,-2.183333000000000,-79.88333299999999,15
10,Imbabura,476257,10650,531,0.3626780000000000,-78.13066700000000,15
11,Loja,521154,14065,556,-3.983333000000000,-79.20000000000000,15
12,Los Ríos,921763,10469,495,-1.800000000000000,-79.53333300000000,15
13,Manabí,1562079,27571,1049,-1.056181000000000,-80.45521700000000,15
14,Morona Santiago,196535,5045,180,-2.300000000000000,-78.11666700000001,15
15,Napo,133705,2606,64,-0.9890000000000000,-77.81590000000000,15
22,Orellana,161338,2720,118,-0.4666670000000000,-76.96666700000000,15
16,Pastaza,114202,2805,28,-1.066667000000000,-78.00111099999999,15
17,Pichincha,3228233,125728,5403,-0.2186110000000000,-78.50972200000000,15
24,Santa Elena,401178,3964,171,-2.226700000000000,-80.85830000000000,15
23,Sto. Domingo Tsáchilas,511151,9921,292,-0.2541670000000000,-79.17194400000000,15
21,Sucumbíos,230503,4395,174,0.08472200000000002,-76.88277800000000,15
18,Tungurahua,590600,11611,229,-1.241667000000000,-78.61972200000000,15
19,Zamora Chinchipe,120416,2493,70,-4.120000000000000,-78.80000000000000,15
01,Azuay,881394,20680,539,-2.897414000000000,-79.00448100000000,16
02,Bolívar,209933,5817,174,-1.605556000000000,-79.00305600000000,16
04,Carchi,186869,6760,255,0.8121800000000000,-77.71633000000000,16
03,Cañar,281396,5026,153,-2.733333000000000,-78.83333300000000,16
06,Chimborazo,524004,6785,279,-1.674347000000000,-78.64829400000001,16
05,Cotopaxi,488716,10048,347,-0.9333330000000000,-78.61666700000001,16
07,El Oro,715751,17786,749,-3.266667000000000,-79.96666700000000,16
08,Esmeraldas,591083,7658,186,1.050000000000000,-79.20000000000000,16
20,Galápagos,33042,1384,9,-0.7999999999999999,-89.40000000000001,16
09,Guayas,4387434,49006,1756,-2.183333000000000,-79.88333299999999,16
10,Imbabura,476257,11222,572,0.3626780000000000,-78.13066700000000,16
11,Loja,521154,14518,453,-3.983333000000000,-79.20000000000000,16
12,Los Ríos,921763,10842,373,-1.800000000000000,-79.53333300000000,16
13,Manabí,1562079,28348,777,-1.056181000000000,-80.45521700000000,16
14,Morona Santiago,196535,5187,142,-2.300000000000000,-78.11666700000001,16
15,Napo,133705,2679,73,-0.9890000000000000,-77.81590000000000,16
