inec_provincia_id,provincia,poblacion,lat,lng,20/01/2021,21/01/2021,22/01/2021,23/01/2021,24/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,30/01/2021,31/01/2021,01/02/2021,02/02/2021,03/02/2021,04/02/2021,05/02/2021,06/02/2021,07/02/2021,08/02/2021,09/02/2021,10/02/2021,11/02/2021,12/02/2021,13/02/2021,14/02/2021,15/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,20/02/2021,21/02/2021,22/02/2021,23/02/2021,24/02/2021,25/02/2021,26/02/2021,27/02/2021,28/02/2021,01/03/2021,02/03/2021,03/03/2021,04/03/2021,05/03/2021,06/03/2021,07/03/2021,08/03/2021,09/03/2021,10/03/2021,11/03/2021,12/03/2021,13/03/2021,14/03/2021,15/03/2021,16/03/2021,17/03/2021,18/03/2021,19/03/2021,20/03/2021,21/03/2021,22/03/2021,23/03/2021,24/03/2021,25/03/2021,26/03/2021,27/03/2021,28/03/2021,29/03/2021,30/03/2021,31/03/2021,01/04/2021,02/04/2021,03/04/2021,04/04/2021,05/04/2021,06/04/2021,07/04/2021,08/04/2021,09/04/2021,10/04/2021,11/04/2021,12/04/2021,13/04/2021,14/04/2021,15/04/2021,16/04/2021,17/04/2021,18/04/2021,19/04/2021,20/04/2021,21/04/2021,22/04/2021,23/04/2021,24/04/2021,25/04/2021,26/04/2021,27/04/2021,28/04/2021,29/04/2021,30/04/2021,01/05/2021,02/05/2021,03/05/2021,04/05/2021,05/05/2021,06/05/2021,07/05/2021,08/05/2021,09/05/2021,10/05/2021,11/05/2021,12/05/2021,13/05/2021,14/05/2021,15/05/2021,16/05/2021,17/05/2021,18/05/2021,19/05/2021,20/05/2021,21/05/2021,22/05/2021,23/05/2021,24/05/2021,25/05/2021,26/05/2021,27/05/2021,28/05/2021,29/05/2021,30/05/2021,31/05/2021,01/06/2021,02/06/2021,03/06/2021,04/06/2021,05/06/2021,06/06/2021,07/06/2021,08/06/2021,09/06/2021,10/06/2021,11/06/2021,12/06/2021,13/06/2021,14/06/2021,15/06/2021,16/06/2021,17/06/2021,18/06/2021,19/06/2021,20/06/2021,21/06/2021,22/06/2021,23/06/2021,24/06/2021,25/06/2021,26/06/2021,27/06/2021,28/06/2021,29/06/2021,30/06/2021,01/07/2021,02/07/2021,03/07/2021,04/07/2021,05/07/2021,06/07/2021,07/07/2021,08/07/2021,09/07/2021,10/07/2021,11/07/2021,12/07/2021,13/07/2021,14/07/2021,15/07/2021,16/07/2021,17/07/2021,18/07/2021,19/07/2021,20/07/2021,21/07/2021,22/07/2021,23/07/2021,24/07/2021,25/07/2021,26/07/2021,27/07/2021,28/07/2021,29/07/2021,30/07/2021,31/07/2021,01/08/2021,02/08/2021,03/08/2021,04/08/2021,05/08/2021,06/08/2021,07/08/2021,08/08/2021,09/08/2021,10/08/2021,11/08/2021,12/08/2021,13/08/2021,14/08/2021,15/08/2021,16/08/2021,17/08/2021,18/08/2021,19/08/2021,20/08/2021,21/08/2021,22/08/2021,23/08/2021,24/08/2021,25/08/2021,26/08/2021,27/08/2021,28/08/2021,29/08/2021
10,Imbabura,476257,0.3626780000000000,-78.13066700000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,156,156,156,156,156,156,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,620,620,620,620,620,620,620,1532,1533,1533,1533,1533,1533,1533,1752,1752,1752,1755,1756,1756,1911,2387,2470,2471,2471,2471,2471,2471,2475,3296,3296,3572,3572,3572,3572,4162,4162,4162,4927,5172,5245,5648,5651,5651,5651,6306,6307,6313,6325,7545,7555,7555,8247,8278,8857,9055,9107,9129,9129,9295,10997,11288,11413,11499,11559,11619,12403,13053,14832,16136,19150,19773,19866,20964,21042,21247,22664,25395,26367,26426,27736,28249,28736,29043,30215,30218,30226,31087,31426,31712,32159,32835,33353,33453,33680,34073,34167,35017,35739,36514,36628,37490,38054,38375,38877,38973,39000,39024,39998,41114,43277,45274,46771,47079,47380,48628,49862,50866,51571,52469,52590,52725,53200,53493,53726,54785,55963,56472,56746,56973,59534,61647,62342,63111,63969,64513,65892,67807,70940,73445,74443,74570,80868,81871,83776,85634,89479,92919,96852,99460,99485,114571,127482,133341,138372,138941,139222,159990,176790,189743,201830,210843,215353,218202,226795,235539,241146,247695,255177,257458,259295
11,Loja,521154,-3.983333000000000,-79.20000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,145,145,145,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,758,759,759,761,761,761,761,762,762,811,812,1443,1910,1910,1917,3647,3661,3708,4105,4105,4106,4115,4117,4302,5521,5684,5684,5684,5685,5687,6668,7714,9145,9219,9221,9306,9310,9743,9746,9755,9756,9759,10414,11504,11894,12691,13360,13362,13362,13365,13525,13609,14250,14299,14325,14341,14357,14365,15424,16390,17410,19999,20426,21031,22561,23051,23821,26401,29807,30155,30155,30164,31218,32559,35172,36422,37177,39286,40326,42444,44160,45848,47047,48267,49009,50319,50590,52113,54292,55437,56236,56941,57339,57713,58636,60784,61299,61645,61944,62557,62943,63613,64453,65262,66545,67090,67842,68472,69386,70931,72575,73944,74917,75887,76900,78356,79873,80967,81957,82800,84230,85844,87364,88776,89902,91326,93899,95374,96826,98911,100143,100651,101192,101768,102635,103172,103781,104721,106649,107653,109417,112248,115904,120217,124908,131690,139249,139249,149653,157608,166410,175610,182030,188501,198180,207444,215202,222792,230013,235407,242289,247990,252959,258155,262931,268139,272466,278205
12,Los Ríos,921763,-1.800000000000000,-79.53333300000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,204,204,204,204,204,204,204,204,204,204,204,204,204,204,205,205,205,205,205,205,205,230,766,766,766,793,793,793,794,794,794,794,794,794,794,796,1876,1876,1876,1878,1878,1878,1929,1930,1930,1930,2404,2404,2408,3734,3778,3778,3779,4754,4946,4948,5825,6217,6217,6217,6217,6217,6217,6218,7101,8089,8089,8121,8121,8590,8773,8773,8894,8894,8917,9085,9194,9577,9696,9708,9719,9756,10162,10620,10671,10814,10855,10871,12199,13729,14906,15684,16476,16814,16861,16861,16867,17784,18740,19364,20432,20432,22142,23149,24606,26837,29175,30380,30731,31693,32802,33547,34943,37070,37702,37853,39295,40325,40922,42618,44049,44604,44726,45280,45429,45760,48064,49068,49336,49494,50373,51156,51959,54405,56210,57287,57566,58487,59131,59576,62011,64439,65327,66314,67998,69681,71443,73049,74736,75654,76345,77973,79260,80026,82541,84751,85407,85745,88378,91707,94971,97531,99462,100360,91727,97626,104389,111774,119409,129149,133962,136778,136778,150795,167900,181631,195305,200464,202019,208363,211735,229835,250560,269285,281025,285515,299754,312904,324408,339118,357083,366443,370209
13,Manabí,1562079,-1.056181000000000,-80.45521700000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,489,489,489,489,489,489,489,490,490,490,490,490,490,555,558,558,558,558,558,558,561,2353,2353,2353,2367,2367,2370,2370,3362,3362,3362,3364,3530,3530,3533,5016,5016,5016,5241,5261,5262,5265,5265,5265,5268,6256,6282,6282,6284,7379,7379,7379,7639,7649,7650,7657,10424,10512,10512,10512,10843,12538,12542,13541,13579,13579,14224,14357,14357,14359,17287,17287,17287,17379,19299,19801,21157,21523,21622,21744,21927,22880,24690,26219,27875,30694,30878,31882,33194,34891,39239,40944,42252,42392,42392,42395,52297,56059,58290,58994,59004,59634,59849,59986,60247,61768,63212,67537,68070,68431,71714,74841,78585,80392,80456,80468,80830,81062,85707,88110,89481,89482,89525,89574,89644,91620,92260,93608,94584,97999,98423,100877,106567,113207,117563,121812,126762,130534,132496,134359,135927,136870,137744,138575,139025,139396,139865,140323,140566,140767,141800,144579,146144,153194,157929,162505,163644,166477,171635,178124,182520,187717,191408,196353,207745,218853,230551,242587,262887,286325,306149,306351,344577,374511,395822,411431,416815,421845,450015,477399,508305,538303,562829,582486,595080,615639,640864,663551,693982,726997,748144,762485
14,Morona Santiago,196535,-2.300000000000000,-78.11666700000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,315,315,315,315,315,315,600,600,600,600,600,600,600,924,924,924,1040,1040,1040,1386,1599,1599,1599,1699,2154,2222,2227,2227,2227,2227,2532,2634,2634,2638,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2643,2647,3050,3090,3092,3093,3096,3343,3386,3387,3387,3387,3387,3387,3387,3802,5023,7069,7071,7084,7084,7084,7523,8079,8196,8196,8212,8252,8502,8507,9085,9592,9592,9592,9636,9636,9643,9710,9985,10074,10204,10281,10357,11953,12257,12825,13174,13191,13318,13329,13705,13720,13752,13752,13752,13867,13870,13941,14092,14268,14283,14288,14403,14438,14566,15163,15902,15948,16019,16250,16435,16619,16744,17035,17063,17095,17257,17286,17305,17361,17402,17567,17569,17595,18204,19273,19893,20727,20931,22990,23242,23416,23936,25066,26615,27603,28635,28773,31920,35822,38737,41010,41310,42698,43816,46078,47699,49419,50989,51109,51575,52458,53555,55150,56938,59521,59825,60022
15,Napo,133705,-0.9890000000000000,-77.81590000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,252,349,349,349,403,403,403,636,873,873,873,988,988,988,1127,1349,1508,1508,1537,1537,1537,1537,1537,1537,1537,1537,1540,1549,1549,2066,2138,2138,2156,2156,2156,2156,2324,2333,2334,2345,2346,2346,2346,2784,2898,2904,2915,2921,2955,3059,3085,3085,3085,3103,3117,3135,3720,3868,3868,3869,3888,3888,3914,3950,3981,3981,3981,3981,3981,5246,5774,6325,6511,6511,6915,6915,6915,7377,7741,7777,7786,7981,8392,8652,9093,9280,9286,9286,9353,9385,9415,9437,9468,9469,9469,9508,9719,10609,10654,10676,10688,10688,10734,10759,10794,10978,11057,11085,11094,11151,11209,11246,11303,11360,11400,11414,11493,11681,11900,12192,12693,13124,13199,13253,13311,13370,13390,13422,13485,13491,13548,13656,14290,14480,14955,15118,16291,17383,18840,20067,21704,23464,24667,25867,25867,27936,30194,31547,33271,34050,34050,37247,39850,41737,43852,44858,45288,45466,47067,49551,52235,54550,56396,57287,57912
22,Orellana,161338,-0.4666670000000000,-76.96666700000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,209,212,212,212,212,212,212,212,438,723,723,723,723,723,723,847,895,895,895,896,1039,1040,1052,1052,1052,1052,1052,1052,1052,1388,1549,1549,1549,1549,1549,1549,1705,1711,1711,1711,1711,1711,1711,2059,2107,2111,2122,2122,2122,2122,2323,2323,2323,2323,2323,2323,2447,2449,2484,2484,2493,2510,2510,2510,2510,2510,2510,2557,2767,3797,4575,4887,4899,4952,5309,5331,5367,5483,5705,5986,6055,6055,6249,6267,6282,6456,6662,6781,6819,6845,6864,6881,6900,6914,6914,7284,7317,7478,7737,7834,7927,7927,7974,7989,8013,8095,8104,8106,8112,8120,8208,8270,8333,8443,8510,8550,8662,8955,9191,9364,9484,9544,9674,9842,9963,10196,10326,10440,10526,10612,11170,11783,12236,12873,13296,13641,15400,15950,16923,17981,18728,20041,21181,21814,21879,24117,27662,30601,32753,34264,35401,38433,43041,45523,46662,48790,49701,50167,52187,55230,59655,63192,65044,65448,65776
16,Pastaza,114202,-1.066667000000000,-78.00111099999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,93,233,233,233,237,237,237,237,239,239,239,239,239,239,239,239,239,239,239,239,239,332,332,332,332,332,332,332,634,634,634,634,634,634,637,1143,1214,1214,1226,1380,1380,1464,1464,1464,1464,1489,1504,1505,1506,1506,1506,1506,1506,1506,1690,1691,1692,1692,1692,1692,1985,2138,2407,2407,2407,2409,2409,2409,2416,2732,3131,3164,3164,3174,3187,3199,3223,3433,3435,3436,3489,3516,3602,3615,3997,4003,4012,4548,4582,4583,4981,5063,5063,5063,5063,5067,5070,5424,6198,6264,6278,7109,7493,7755,7923,8211,8274,8377,8542,8711,8915,9222,9447,9474,9489,9545,9624,9699,9792,9892,9923,9969,10091,10209,10438,10595,10796,10838,10883,11083,11278,11578,11877,12117,12222,13782,14109,14805,16105,18317,19749,20148,20516,20531,23153,24097,24644,25146,25385,25541,27790,30209,32305,33721,34177,34323,34435,34772,36065,38092,40301,41497,41982,42425
17,Pichincha,3228233,-0.2186110000000000,-78.50972200000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,42,42,42,42,42,42,883,884,921,921,921,921,921,926,970,971,971,971,972,972,1375,1592,1592,1592,1592,1592,1592,1602,1602,1604,1604,1604,1604,1604,4869,4932,4933,4933,4933,4933,4933,6099,7919,8610,8610,8628,8676,8676,15582,16519,17455,17455,17460,17460,17461,20540,20900,20948,20949,27388,32086,33662,33810,34113,34113,34115,36234,38922,38941,39587,42604,43149,43155,43772,44969,46333,47330,48262,48572,48758,52463,56568,58769,59600,61180,61436,61444,62144,63943,67126,71552,74130,74715,74716,75993,77859,83851,90085,95758,101231,105962,110545,115647,122041,128004,134330,138040,142363,142365,142665,146527,165673,176115,184267,188871,197737,204939,208923,212887,217413,220919,222718,225285,230534,233830,237675,244180,251185,255885,259551,264267,279397,290239,295128,298570,299661,302380,305757,309340,313228,315840,325566,328602,331897,334984,340460,349844,359221,368264,375718,384149,396394,406698,416788,427112,434776,439907,446314,452446,456310,459252,469544,478763,483605,487423,489299,491512,494071,499304,503973,508447,521046,533317,548850,561270,575127,589430,599811,614620,636668,665455,697373,741941,793629,843447,844246,921142,993557,1054253,1103523,1140232,1159081,1246084,1344053,1422968,1485305,1535174,1584813,1624098,1657103,1689740,1727753,1767683,1809781,1846356,1846356
24,Santa Elena,401178,-2.226700000000000,-80.85830000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,456,456,456,456,456,456,456,456,456,456,456,456,456,456,658,658,658,658,658,658,1223,1237,1237,1237,1291,1292,1292,1292,1292,1292,1294,2187,2187,2187,2187,2199,2199,2199,2199,2199,2199,2199,2199,2516,2516,2516,2516,2516,2516,2516,2516,2516,2564,3162,3163,3170,3170,3172,3172,3172,3318,3485,3593,3599,3599,3599,3878,4180,4450,4733,5385,5744,5744,5744,5744,6311,7596,8418,8887,8901,9699,9983,11112,11736,13540,13676,13765,14530,15152,15670,17242,18347,18760,18871,19324,19891,20068,20676,21337,21540,21618,21848,22130,22212,22455,22661,22989,23037,23362,23605,23899,24320,24906,25269,25345,25770,26189,26556,26957,27390,27723,27822,28760,30089,31492,32856,33845,34242,34298,34840,35083,35286,36661,37424,37708,37799,39559,41751,43833,44343,44730,44824,40107,43164,46635,50627,55716,60711,67402,75352,75352,86690,93657,98657,102425,103082,103082,105270,114411,126838,134718,137021,137460,137460,142527,146516,149922,158280,164139,164555,164555
23,Sto. Domingo Tsáchilas,511151,-0.2541670000000000,-79.17194400000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,143,144,144,144,144,144,144,144,144,144,144,144,144,144,144,145,145,145,145,145,145,152,744,744,744,744,744,744,744,744,744,744,744,744,744,795,1353,1353,1353,1353,1353,1353,1356,1356,1356,1358,1848,1848,1848,1848,1848,1848,1848,1848,1848,1849,1897,2485,3470,3470,3470,3470,3470,3474,3826,3826,3826,3826,4432,4432,4432,5572,5573,5573,5617,5717,5904,6103,6268,6398,6471,6646,7666,8855,10195,10649,11228,11445,11644,11784,11971,12160,12335,12519,12668,12668,12668,13408,14611,14612,14629,14629,14724,14733,14915,15160,15850,16197,16373,16805,16960,17815,18712,20122,20956,21449,21455,21471,21481,24326,25864,25872,25872,25878,25885,26018,27675,28459,28808,29005,29722,30249,30443,31288,31652,31860,32103,32536,33118,33613,34046,34487,34785,34997,35098,35205,35244,35300,35300,35301,35302,35303,35310,35348,36099,37339,37339,37341,38751,39935,41919,42951,43658,43728,44425,46603,50026,53865,57638,62132,65225,68113,68113,76189,85580,91034,91924,95558,96940,110078,124165,138129,151125,163829,171609,178434,184413,191055,197782,204046,210476,216191,219854
21,Sucumbíos,230503,0.08472200000000001,-76.88277800000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,276,282,282,282,282,282,282,282,282,282,282,282,282,455,473,473,473,473,473,473,936,1197,1341,1360,1360,1360,1360,1617,1775,1777,2400,2529,2529,2530,2530,2981,3113,3114,3114,3130,3138,3138,3139,3139,3176,3176,3176,3176,3214,3214,3214,3556,3849,3889,3918,3953,3956,3958,4128,4450,4579,4940,4981,4981,4981,5059,5077,5086,5121,5133,5133,5134,5134,5136,6182,6828,7162,7255,7270,7406,7709,8095,8450,8788,8863,8877,9225,9719,9899,10187,10525,10608,10615,10730,10785,10852,10892,11047,11099,11106,11109,11221,11341,11359,11382,11396,11481,11595,11706,11864,11967,12085,12153,12206,12422,12527,12617,12679,12935,13173,13295,13717,14022,14377,14589,14864,14943,15171,15635,15887,15977,16499,17185,17624,17919,18617,19614,20244,20939,21544,21919,25136,26329,27126,28817,31445,33778,37844,41158,41620,47676,51965,55712,58162,58775,59470,62858,67991,69636,70927,72050,73069,73880,76075,80504,82258,83637,88041,91301,92521
18,Tungurahua,590600,-1.241667000000000,-78.61972200000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,701,701,701,701,701,702,702,703,703,703,703,703,1762,2089,2089,2089,2583,2588,3090,3090,3091,3106,3106,3106,3106,3108,3108,3873,4161,4161,4161,4269,4269,4275,5131,5395,5399,5466,5466,5469,5473,6139,6515,6784,7057,7563,7835,8105,8290,8397,8497,8562,8662,9217,10326,11339,11854,11920,12003,13045,14126,14467,15620,16227,16290,16290,16291,17504,19272,21507,22327,22328,22751,22856,23948,24744,27173,28714,29249,30253,30832,33246,34856,36442,37547,38767,39200,39793,40110,42562,43155,43205,43286,43338,43740,43958,46226,46542,46703,47046,47741,47863,48734,52362,54541,55214,55587,56489,58043,59434,60621,61751,62261,62641,63112,63675,64100,64690,65507,65951,66152,66848,67332,67658,68430,69295,70021,70671,71670,74037,76716,79071,80876,82444,89489,94560,101730,109935,117756,128212,135062,141601,141601,147894,156519,164351,170501,172243,173733,191403,212160,226970,239176,247597,251108,253909,261887,272339,280285,291016,303707,309962,313312
19,Zamora Chinchipe,120416,-4.120000000000000,-78.80000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,326,326,326,326,326,326,327,327,327,327,846,846,846,941,941,941,941,941,941,1105,1105,1105,1105,1105,1106,1346,1351,1351,1357,1357,1361,1361,1361,1361,1361,1361,1363,1385,1427,1427,1433,1928,1928,1928,1932,1943,1956,1966,1980,1980,1980,1997,2191,2199,2204,2212,2455,2459,3173,3415,3512,3775,3995,4408,4415,4415,4415,4493,4657,4763,4763,4763,4850,4878,4955,5220,5411,5756,5861,5972,6035,6096,6240,6833,7028,7150,7382,7515,7716,7747,8091,8216,8266,8365,8428,8583,8749,9526,9769,9783,9985,10144,10233,10345,10467,10570,10743,10993,11207,11399,11536,11749,11947,12033,12199,12421,12652,12889,13294,13504,13630,13858,14169,14474,14786,15071,15235,15310,15709,15935,16179,16959,17298,17543,17812,18231,18618,19207,20151,21236,21925,22465,22465,23894,25209,26497,27793,28348,29054,30309,32056,33299,35090,36570,37349,37839,38757,39621,40410,41799,43277,44093,44850
